"Step","Proposed_Uniform - rollout/success_rate","Proposed_Uniform - rollout/success_rate__MIN","Proposed_Uniform - rollout/success_rate__MAX","Prior_Uniform - rollout/success_rate","Prior_Uniform - rollout/success_rate__MIN","Prior_Uniform - rollout/success_rate__MAX","Prior_Strong - rollout/success_rate","Prior_Strong - rollout/success_rate__MIN","Prior_Strong - rollout/success_rate__MAX","Proposed_hard - rollout/success_rate","Proposed_hard - rollout/success_rate__MIN","Proposed_hard - rollout/success_rate__MAX","Proposed_medium2 - rollout/success_rate","Proposed_medium2 - rollout/success_rate__MIN","Proposed_medium2 - rollout/success_rate__MAX","Prior_medium2 - rollout/success_rate","Prior_medium2 - rollout/success_rate__MIN","Prior_medium2 - rollout/success_rate__MAX"
"76192","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"76196","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"76210","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76219","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"76224","0.71","0.71","0.71","","","","","","","","","","","","","","",""
"76233","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"76238","0.71","0.71","0.71","","","","","","","","","","","","","","",""
"76252","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76266","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"76269","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"76280","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76283","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"76294","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"76297","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"76311","","","","","","","","","","0.73","0.73","0.73","","","","","",""
"76325","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"76333","0.69","0.69","0.69","","","","","","","","","","","","","","",""
"76339","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"76347","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"76353","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"76361","0.69","0.69","0.69","","","","","","","","","","","","","","",""
"76367","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"76375","0.71","0.71","0.71","","","","","","","","","","","","","","",""
"76381","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"76389","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76395","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"76403","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76417","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76431","0.73","0.73","0.73","","","","","","","0.74","0.74","0.74","","","","","",""
"76445","0.75","0.75","0.75","","","","","","","0.73","0.73","0.73","","","","","",""
"76459","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76464","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"76473","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76478","","","","","","","","","","0.72","0.72","0.72","","","","","",""
"76492","","","","","","","","","","0.73","0.73","0.73","","","","","",""
"76506","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"76509","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"76520","","","","","","","","","","0.72","0.72","0.72","","","","","",""
"76523","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76534","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"76537","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76548","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76551","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76565","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"76576","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"76579","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76590","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76604","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76606","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76618","","","","","","","","","","0.68","0.68","0.68","","","","","",""
"76620","0.79","0.79","0.79","","","","","","","","","","","","","","",""
"76632","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76634","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"76646","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"76660","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76670","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"76674","","","","","","","","","","0.7","0.7","0.7","","","","","",""
"76684","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"76698","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"76701","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"76712","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"76726","0.8","0.8","0.8","","","","","","","","","","","","","","",""
"76727","","","","","","","","","","0.7","0.7","0.7","","","","","",""
"76740","0.79","0.79","0.79","","","","","","","","","","","","","","",""
"76741","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76754","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"76755","","","","","","","","","","0.69","0.69","0.69","","","","","",""
"76768","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"76769","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"76782","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76783","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76796","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76797","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"76811","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76832","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76846","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"76847","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76860","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"76861","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76875","","","","","","","","","","0.62","0.62","0.62","","","","","",""
"76879","0.75","0.75","0.75","","","","","","","","","","","","","","",""
"76889","","","","","","","","","","0.64","0.64","0.64","","","","","",""
"76893","0.74","0.74","0.74","","","","","","","","","","","","","","",""
"76903","","","","","","","","","","0.63","0.63","0.63","","","","","",""
"76907","0.71","0.71","0.71","","","","","","","","","","","","","","",""
"76917","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76921","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76935","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"76944","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76949","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"76958","","","","","","","","","","0.65","0.65","0.65","","","","","",""
"76985","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"76994","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"76997","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"77008","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"77011","0.74","0.74","0.74","","","","","","","","","","","","","","",""
"77022","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77025","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"77036","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77039","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77050","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"77053","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77064","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77067","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77078","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"77081","0.69","0.69","0.69","","","","","","","","","","","","","","",""
"77092","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"77106","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77108","0.68","0.68","0.68","","","","","","","","","","","","","","",""
"77142","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"77145","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"77156","","","","","","","","","","0.68","0.68","0.68","","","","","",""
"77159","0.68","0.68","0.68","","","","","","","","","","","","","","",""
"77173","0.69","0.69","0.69","","","","","","","","","","","","","","",""
"77183","","","","","","","","","","0.68","0.68","0.68","","","","","",""
"77187","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77197","","","","","","","","","","0.68","0.68","0.68","","","","","",""
"77201","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77211","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77215","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"77225","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77229","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"77239","","","","","","","","","","0.67","0.67","0.67","","","","","",""
"77243","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77253","","","","","","","","","","0.66","0.66","0.66","","","","","",""
"77257","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77267","","","","","","","","","","0.68","0.68","0.68","","","","","",""
"77293","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77295","","","","","","","","","","0.68","0.68","0.68","","","","","",""
"77307","0.7","0.7","0.7","","","","","","","","","","","","","","",""
"77309","","","","","","","","","","0.7","0.7","0.7","","","","","",""
"77321","0.71","0.71","0.71","","","","","","","","","","","","","","",""
"77323","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"77335","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"77337","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"77349","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"77351","","","","","","","","","","0.7","0.7","0.7","","","","","",""
"77365","","","","","","","","","","0.7","0.7","0.7","","","","","",""
"77376","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"77379","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"77390","0.72","0.72","0.72","","","","","","","","","","","","","","",""
"77393","","","","","","","","","","0.7","0.7","0.7","","","","","",""
"77404","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"77407","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"77418","0.73","0.73","0.73","","","","","","","","","","","","","","",""
"77432","0.74","0.74","0.74","","","","","","","","","","","","","","",""
"77434","","","","","","","","","","0.72","0.72","0.72","","","","","",""
"77458","0.74","0.74","0.74","","","","","","","","","","","","","","",""
"77471","","","","","","","","","","0.73","0.73","0.73","","","","","",""
"77472","0.75","0.75","0.75","","","","","","","","","","","","","","",""
"77485","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"77486","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"77499","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"77500","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"77513","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"77514","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"77527","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"77528","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"77541","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"77542","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"77555","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"77556","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"77569","","","","","","","","","","0.73","0.73","0.73","","","","","",""
"77570","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"77583","","","","","","","","","","0.73","0.73","0.73","","","","","",""
"77606","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"77618","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"77619","","","","","","","","","","0.71","0.71","0.71","","","","","",""
"77632","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"77633","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"77647","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"77659","0.76","0.76","0.76","","","","","","","","","","","","","","",""
"77661","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"77673","0.77","0.77","0.77","","","","","","","","","","","","","","",""
"77675","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"77687","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"77701","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"77702","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"77715","0.79","0.79","0.79","","","","","","","","","","","","","","",""
"77716","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"77729","0.79","0.79","0.79","","","","","","","","","","","","","","",""
"77730","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"77743","0.78","0.78","0.78","","","","","","","","","","","","","","",""
"77744","","","","","","","","","","0.73","0.73","0.73","","","","","",""
"77779","0.79","0.79","0.79","","","","","","","","","","","","","","",""
"77780","","","","","","","","","","0.72","0.72","0.72","","","","","",""
"77793","0.8","0.8","0.8","","","","","","","","","","","","","","",""
